doc_id,speaker,turn_id,raw_text,normalized_text,token_count,type_count,ttr,root_ttr,maas,hdd,mtld,mtld_ma_wrap,msttr_50,sent_count,sent_len_mean,sent_len_median,sent_len_std,sent_len_min,sent_len_max,laughter,filled_pause,thanks,question_marks,age,gender,mother_tongue,spanish_level,nationality,university,nationality_A,nationality_B
101,A,18,Sí ¿Y tú?,Sí ¿Y tú?,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,19,porque en nuestra Universidad eso de Pracomul es el ehm en los años cuando estudiamos para el máster sí,porque en nuestra Universidad eso de Pracomul es el ehm en los años cuando estudiamos para el máster sí,19,17,0.8947368421052632,3.9000674757995495,0.0,0.9005847953216378,50.54000000000001,0.0,0.0,2,9.5,9.5,8.5,1,18,0,1,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,20,Aa*Aaa sí vale,Aaa sí vale,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,1,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,21,Vale okay muy bien es que eeem*em aunque tengo tantos años no hablo muy bien español yy*y o quizás por eso bwah porque no hablo mucho y no tengo tanto contacto con el español sólo en la universidad a,em aunque tengo tantos años no hablo muy bien español yy*y o quizás por eso bwah porque no hablo mucho y no tengo tanto contacto con el español sólo en la universidad a,34,28,0.8235294117647058,4.801960383990247,0.0,0.8279857397504458,53.94666666666666,0.0,0.0,2,16.5,16.5,15.5,1,32,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,22,"Sííí*sí, lo entiendo es que es muy difícil practicar si no no puedes hablar con gente que habla español yo tengo el mismo problemo*problema (RISAS)","sí, lo entiendo es que es muy difícil practicar si no no puedes hablar con gente que habla español yo tengo el mismo problemo*problema",25,22,0.88,4.4,0.0,0.8850000000000002,58.33333333333334,0.0,0.0,1,25.0,25.0,0.0,25,25,1,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,23,Ya mm*mmm es un problema general en la en la universidad,mmm es un problema general en la en la universidad,10,8,0.8,2.5298221281347035,0.0,0.8222222222222223,12.000000000000002,0.0,0.0,1,10.0,10.0,0.0,10,10,0,2,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,24,Sí sí,Sí sí,2,1,0.5,0.7071067811865475,0.0,1.0,2.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,25,Tienes que estar muy activo en ese en ese ee*eee ¿directo?,eee ¿directo?,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,26,Sí pero fui de Erasmus en España ehm hace cinco,Sí pero fui de Erasmus en España ehm hace cinco,10,10,1.0,3.162277660168379,0.0,0.9999999999999999,10.0,0.0,0.0,1,10.0,10.0,0.0,10,10,0,1,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,27,¿ee*eee?,eee?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,28,Fui de Erasmus,Fui de Erasmus,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,29,¿Fui de Erasmus?,¿Fui de Erasmus?,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,30,Sí en España sí sí el semestre pasado,Sí en España sí sí el semestre pasado,8,6,0.75,2.1213203435596424,0.0,0.7678571428571428,8.48,0.0,0.0,2,4.0,4.0,0.0,4,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,31,Aa*Aaa síí sí,Aaa síí sí,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,1,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,32,Sí ?,Sí ?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,33,¿Y?,¿Y?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,34,Muy bien muy bien la experiencia,Muy bien muy bien la experiencia,6,4,0.6666666666666666,1.6329931618554523,0.0,0.7333333333333334,6.0,0.0,0.0,2,3.0,3.0,1.0,2,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,35,¿Muy bien?,¿Muy bien?,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,36,Sí claro,Sí claro,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,37,A bien muy bien.,A bien muy bien.,4,3,0.75,1.5,0.0,0.8333333333333333,4.24,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,38,Vale,Vale,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1,1,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,39,¿Dónde dónde fuiste?,¿Dónde dónde fuiste?,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,40,En Granada.,En Granada.,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,41,fuiste?,fuiste?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,42,En Granada,En Granada,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,43,¿En Granaaadaa*Granada? muy bien,Granada? muy bien,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,2,2.0,2.0,0.0,2,2,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,44,¿Sí?,¿Sí?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,45,Muy bien estuve en Granada también pero sólo de vacaciones,Muy bien estuve en Granada también pero sólo de vacaciones,10,10,1.0,3.162277660168379,0.0,0.9999999999999999,10.0,0.0,0.0,1,10.0,10.0,0.0,10,10,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,46,A sí sí,A sí sí,3,2,0.6666666666666666,1.1547005383792517,0.0,0.8333333333333334,3.0,0.0,0.0,2,1.5,1.5,0.5,1,2,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,47,¿El mes pasado? (RISAS),¿El mes pasado?,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,5.0,5.0,0.0,5,5,1,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,48,¿Aah*Ah?,Ah?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,49,Ya ya sí sí sí,Ya ya sí sí sí,5,2,0.4,0.8944271909999159,0.0,0.5,2.5,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,50,Buena ciudad (RISAS),Buena ciudad,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,2.0,2.0,0.0,2,2,1,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,51,"mmm vale vamos, ¿qué hacemos? (RISAS) Yo también tengo esto para mi examen aaa","mmm vale vamos, ¿qué hacemos? Yo también tengo esto para mi examen aaa",13,13,1.0,3.6055512754639896,0.0,0.9999999999999998,13.0,0.0,0.0,2,8.0,8.0,0.0,8,8,1,2,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,52,Vale. Es que podemos cooomooo*como hacer algunas preguntas y después sólo hablar como una conversación normal. Sí es que no sé (risas).,como hacer algunas preguntas y después sólo hablar como una conversación normal. Sí es que no sé .,17,16,0.9411764705882353,3.8805700005813275,0.0,0.9448529411764707,80.91999999999999,0.0,0.0,2,9.5,9.5,3.5,6,13,1,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,53,"Uhu, uhu, ya hm No sé no sé si podemos prepararnos (RISAS) para esto que vamos a hacer o hablar ese","Uhu, uhu, ya hm No sé no sé si podemos prepararnos para esto que vamos a hacer o hablar ese",20,17,0.85,3.801315561749642,0.0,0.8578947368421055,23.666666666666668,0.0,0.0,2,11.0,11.0,10.0,1,21,1,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,54,"Si entiendo, es queee*que",que,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1,1,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,55,Vamos hacer una conversación.,Vamos hacer una conversación.,4,4,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,56,Vale.,Vale.,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,2,2,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,57,Intentamos hacer una hm conversación normal (RISAS),Intentamos hacer una hm conversación normal,6,6,1.0,2.4494897427831783,0.0,1.0000000000000002,6.0,0.0,0.0,1,6.0,6.0,0.0,6,6,1,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,58,Sí sí claro.,Sí sí claro.,3,2,0.6666666666666666,1.1547005383792517,0.0,0.8333333333333334,3.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,59,"Pues sí, sí, muy bien, okay","Pues sí, sí, muy bien, okay",6,5,0.8333333333333334,2.041241452319315,0.0,0.8666666666666669,8.040000000000003,0.0,0.0,1,9.0,9.0,0.0,9,9,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,60,"Entonceees*entonces, ¿el impacto de la pandemia en la vida de los jóvenes? Eeemm*em creo que sí tuvo un gran impacto.","entonces, ¿el impacto de la pandemia en la vida de los jóvenes? Eeemm*em creo que sí tuvo un gran impacto.",21,18,0.8571428571428571,3.927922024247863,0.0,0.8642857142857145,41.15999999999999,0.0,0.0,2,12.0,12.0,3.0,9,15,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,61,"Sí, tu eres joven ..","Sí, tu eres joven ..",4,4,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1,6.0,6.0,0.0,6,6,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,62,Pero tú también!,Pero tú también!,3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,63,"Ah, gracias, muy bien, gracias (RISAS)","Ah, gracias, muy bien, gracias",5,4,0.8,1.7888543819998317,0.0,0.8499999999999999,7.000000000000002,0.0,0.0,1,8.0,8.0,0.0,8,8,1,0,2,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,64,Sí. Que para mi euh no estás vieja ahahah no no.,Sí. Que para mi euh no estás vieja ahahah no no.,11,9,0.8181818181818182,2.7136021011998728,0.0,0.8272727272727274,13.970000000000002,0.0,0.0,2,6.5,6.5,4.5,2,11,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,65,"Ah muy bien. Gracias aja ja porque has visto mis fotos Es uunn*un cumplimento*cumplimiento muy agradable. Gracias (risas). Yyy*y sí, ¿tú estuviste sola?","un cumplimento*y sí, ¿tú estuviste sola?",7,7,1.0,2.6457513110645903,0.0,1.0000000000000002,7.0,0.0,0.0,1,9.0,9.0,0.0,9,9,1,0,2,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,66,Ehm,Ehm,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1,1,0,1,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,67,En apartamiento*apartamento o en casa o algo?,apartamento o en casa o algo?,6,5,0.8333333333333334,2.041241452319315,0.0,0.8666666666666669,10.080000000000004,0.0,0.0,1,7.0,7.0,0.0,7,7,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,68,Sí el primer confimiento*confinamiento no estaba sola porque euh nadie aquí en Bélgica pude a trabajar entonces había mis padres y mi hermana en casa entonces no estaba sola pero el segundo confinamiento sí estaba sola. ¿Y tú?,confinamiento no estaba sola porque euh nadie aquí en Bélgica pude a trabajar entonces había mis padres y mi hermana en casa entonces no estaba sola pero el segundo confinamiento sí estaba sola. ¿Y tú?,35,27,0.7714285714285715,4.563832975533989,0.0,0.7764705882352942,42.875000000000014,0.0,0.0,2,19.0,19.0,15.0,4,34,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,69,"mhm sí, yo euh también yo es que yo estaba sola sí en mi apartamiento. No tenía novio (RISAS)","mhm sí, yo euh también yo es que yo estaba sola sí en mi apartamiento. No tenía novio",18,15,0.8333333333333334,3.5355339059327378,0.0,0.8398692810457519,30.240000000000013,0.0,0.0,2,10.0,10.0,7.0,3,17,1,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,70,Ah sí sí.,Ah sí sí.,3,2,0.6666666666666666,1.1547005383792517,0.0,0.8333333333333334,3.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,71,"Ahora ahora tengo. Ehm yy*y sí era muy interesante eso pero euhm Ma, tuvimos ese gran como se dice encierro lockdown.","y sí era muy interesante eso pero euhm Ma, tuvimos ese gran como se dice encierro lockdown.",17,17,1.0,4.123105625617661,0.0,1.0,17.0,0.0,0.0,1,19.0,19.0,0.0,19,19,0,1,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,72,"Sí, el confinamiento.","Sí, el confinamiento.",3,3,1.0,1.7320508075688774,0.0,1.0,3.0,0.0,0.0,1,5.0,5.0,0.0,5,5,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,73,"Desde marzo como todo el mundo hasta el final del mayo tuvimos en Eslovenia yyy*y no sé para mi era noo taan*tan un choque, no era tan chocante eso. Emm*Em era coomooo*como no sé un ehm como eem*em vacaciones o algo así.",y no sé para mi era noo taan*Em era coomooo*em vacaciones o algo así.,16,14,0.875,3.5,0.0,0.8833333333333333,35.84,0.0,0.0,1,15.0,15.0,0.0,15,15,0,1,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,74,Sí sí claro (RISAS) lo mismo para mi.,Sí sí claro lo mismo para mi.,7,6,0.8571428571428571,2.2677868380553634,0.0,0.8809523809523812,10.36,0.0,0.0,1,8.0,8.0,0.0,8,8,1,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,75,¿Y tú?,¿Y tú?,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,76,"Sí lo mismo para mí. Es que el primer confinamiento no looo*lo no estaba algo serio para mí y yyy*y estaba un poco comooo las vacaciones y tenía laas*las clases em en línea, pero no estaba algooo*algo no estaba no estaba tan bien. Y como tenía mi familia no estaba sola y para mí el primer confinamiento estaba MUY bien. Quee*que em tenía tiempo paraaa*para hacer cosas que normalmente no hace no hago. Yyy*y no sé, hacía mucho deporte yy estaba con mi familiaa*familia disfrutando por eso. Pero el segundo confinamiento no sé como estaba en Eslovenia perooo*pero en Bélgica teníamos un segundo yyy*y eesteee*este fueee*fue em fatal (RISAS)","lo no estaba algo serio para mí y yyy*las clases em en línea, pero no estaba algooo*que em tenía tiempo paraaa*y no sé, hacía mucho deporte yy estaba con mi familiaa*pero en Bélgica teníamos un segundo yyy*este fueee*fue em fatal",46,36,0.782608695652174,5.307910421576297,0.0,0.7965305226174789,59.24800000000001,0.0,0.0,1,42.0,42.0,0.0,42,42,1,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,77,¿Ah sí? ¿Por qué?,¿Ah sí? ¿Por qué?,4,4,1.0,2.0,0.0,1.0,4.0,0.0,0.0,2,4.0,4.0,0.0,4,4,0,0,0,2,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,78,"Porquee*porque no estaabaaa*estaba... El primer confinamiento la gentee*gente tomaba la cosa muy serioso*serio ehm de manera muy serio. Y ehm todo el mundo estaba en casa, pero el segundo la gente iba a trabajar como si no había un real confinamiento. Y por eso estaba realmente sola en casa. Yyy*y es que de verdad no me gusta la la solee ehm",porque no estaabaaa*gente tomaba la cosa muy serioso*y es que de verdad no me gusta la la solee ehm,21,18,0.8571428571428571,3.927922024247863,0.0,0.8619047619047622,41.15999999999999,0.0,0.0,2,9.5,9.5,8.5,1,18,0,3,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,79,La soledad.,La soledad.,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,80,Sí sí soledad.,Sí sí soledad.,3,2,0.6666666666666666,1.1547005383792517,0.0,0.8333333333333334,3.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,81,ehm ah sí. Sí sí,ehm ah sí. Sí sí,5,3,0.6,1.3416407864998738,0.0,0.6499999999999999,5.0,0.0,0.0,2,3.0,3.0,1.0,2,4,0,1,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,82,¿Y tú?,¿Y tú?,2,2,1.0,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,0,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,83,¿No estar con tus ehm amigos y amigos de universidad y eso ah?,¿No estar con tus ehm amigos y amigos de universidad y eso ah?,13,11,0.8461538461538461,3.05085107923876,0.0,0.8589743589743588,23.660000000000004,0.0,0.0,1,15.0,15.0,0.0,15,15,0,1,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,84,"Pero es que también las clases estaba en línea por eso no pude ehm ir de casa yyy*y es que estaba bastante triste yyy*y sola y por esooo*eso no quería más ir de casa y sí, todo el día estaba sola en mi cama no hacía nada fue muuy*muy mal (RISAS)","y es que estaba bastante triste yyy*eso no quería más ir de casa y sí, todo el día estaba sola en mi cama no hacía nada fue muuy*muy mal",31,28,0.9032258064516129,5.028948456749697,0.0,0.9064516129032253,89.69333333333331,0.0,0.0,2,15.0,15.0,12.0,3,27,1,1,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,85,Ah ese efecto para tii*ti era muuyy*muy em lo puedes ehm llamar como una pequeña depresía*depresión ehm,ti era muuyy*depresión ehm,5,5,1.0,2.23606797749979,0.0,0.9999999999999999,5.0,0.0,0.0,1,4.0,4.0,0.0,4,4,0,2,0,0,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,86,síí*sí,sí,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1,1,0,0,0,0,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
101,B,87,¿depresión?,¿depresión?,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,3.0,3.0,0.0,3,3,0,0,0,1,3,F,sl,C1,SI,Univerza v Ljubljani,BE,SI
101,A,88,"Sí un poquito ehm Si fui al psicólogo después porque ehm Sí, estaba muy mal porque también estaba muy largo el tiempo ¿sabes? ehm es el primer confinamiento es como algo nuevo pero después de un año el tiempo es muy largoo*largo yyy*y por eso. Perooo*pero ya es así (RISAS)",largo yyy*pero ya es así,6,6,1.0,2.4494897427831783,0.0,1.0000000000000002,6.0,0.0,0.0,1,5.0,5.0,0.0,5,5,1,3,0,1,2,F,fr,B2,BE,Vrije Universiteit Brussel,BE,SI
